,Country_Name,Country_Code,Indicator_Name,Indicator_Code,Year,Users_Percentage
6591,Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,17.7
6592,Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,82.1
6593,Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,9.0
6594,Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,6.057298984
6595,El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,24.76171215
6596,San Marino,SMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,
6597,Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,1.63
6598,Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,62.07508046
6599,Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,13.40489011
6600,South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,2.6
6601,Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,13.40872051
6602,Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,40.76960662
6603,Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,24.41
6604,Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,40.08
6605,Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,79.98
6606,Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,71.59
6607,Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,92.52
6608,Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,25.0
6609,Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,
6610,Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,51.25470199
6611,Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,28.09
6612,Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,
6613,Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,2.9
6614,East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,41.21937914
6615,Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,57.77823279
6616,Togo,TGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,5.7
6617,Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,34.89
6618,Tajikistan,TJK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,17.49
6619,Turkmenistan,TKM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,12.2
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,48.98821339
6621,Timor-Leste,TLS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,17.5
6622,Middle East & North Africa (IDA & IBRD countries),TMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,34.72591287
6623,Tonga,TON,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,35.95444145
6624,South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,12.84579725
6625,Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,13.40872051
6626,Trinidad and Tobago,TTO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,62.4
6627,Tunisia,TUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,46.16
6628,Turkiye,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,51.04
6629,Tuvalu,TUV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,24.1
6630,Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,7.0
6631,Uganda,UGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,5.4
6632,Ukraine,UKR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,46.23597546
6633,Upper middle income,UMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,49.27894047
6634,Uruguay,URY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,61.46
6635,United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,73.0
6636,Uzbekistan,UZB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,35.5
6637,St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,47.4
6638,"Venezuela, RB",VEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,57.0
6639,British Virgin Islands,VGB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,
6640,Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,50.07
6641,Vietnam,VNM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,41.0
6642,Vanuatu,VUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,18.8
6643,World,WLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,38.06592861
6644,Samoa,WSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,21.2
6645,Kosovo,XKX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,
6646,"Yemen, Rep.",YEM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,22.55
6647,South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,49.0
6648,Zambia,ZMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,6.5
6649,Zimbabwe,ZWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2014,16.36473996
6650,Aruba,ABW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,88.66122693
6651,Africa Eastern and Southern,AFE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,14.62566359
6652,Afghanistan,AFG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,8.26
6653,Africa Western and Central,AFW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,18.19228688
6654,Angola,AGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,22.0
6655,Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,56.9
6656,Andorra,AND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,87.9
6657,Arab World,ARB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,41.86635892
6658,United Arab Emirates,ARE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,90.5
6659,Argentina,ARG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,68.04306411
6660,Armenia,ARM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,59.10083377
6661,American Samoa,ASM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,
6662,Antigua and Barbuda,ATG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,70.0
6663,Australia,AUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,84.56051491
6664,Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,83.94014193
6665,Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,77.0
6666,Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,2.0
6667,Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,85.05294175
6668,Benin,BEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,11.25498791
6669,Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,8.0
6670,Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,12.9
6671,Bulgaria,BGR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,56.65625161
6672,Bahrain,BHR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,93.4783008
6673,"Bahamas, The",BHS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,78.0
6674,Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,52.6
6675,Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,62.23036091
6676,Belize,BLZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,41.59
6677,Bermuda,BMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,98.32360965
6678,Bolivia,BOL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,37.49
6679,Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,58.32795173
6680,Barbados,BRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,76.11
6681,Brunei Darussalam,BRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,71.2
6682,Bhutan,BTN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,39.8
6683,Botswana,BWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,37.31205037
6684,Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,2.9
6685,Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,90.0
6686,Central Europe and the Baltics,CEB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,67.35117029
6687,Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,87.4790556
6688,Channel Islands,CHI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,
6689,Chile,CHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,76.62959195
6690,China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,50.3
6691,Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,16.7
6692,Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,18.3
6693,"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,3.799999507
6694,"Congo, Rep.",COG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,7.615974662
6695,Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,55.90497251
6696,Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,7.459161386
6697,Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,42.68301416
6698,Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,59.76295014
6699,Caribbean small states,CSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,49.96500365
6700,Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,37.30509742
6701,Curacao,CUW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,
6702,Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,77.0
6703,Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,71.71574092
6704,Czechia,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,75.6688387
6705,Germany,DEU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,87.58979935
6706,Djibouti,DJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,22.9
6707,Dominica,DMA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,65.0
6708,Denmark,DNK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,96.33050162
6709,Dominican Republic,DOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,54.21576634
6710,Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,38.2
6711,East Asia & Pacific (excluding high income),EAP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,44.15290412
6712,Early-demographic dividend,EAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,24.47004385
6713,East Asia & Pacific,EAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,48.87998914
6714,Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,58.85616389
6715,Europe & Central Asia,ECS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,70.01831428
6716,Ecuador,ECU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,48.94043379
6717,"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,37.81938343
6718,Euro area,EMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,77.47168696
6719,Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,1.083733116
6720,Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,78.68963187
6721,Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,88.4097035
6722,Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,13.85517556
6723,European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,75.65441583
6724,Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,17.73108048
6725,Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,86.42213333
6726,Fiji,FJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,42.5
6727,France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,78.00603771
6728,Faroe Islands,FRO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,94.2
6729,"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,31.50108128
6730,Gabon,GAB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,45.78453653
6731,United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,92.00029987
6732,Georgia,GEO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,47.56975964
6733,Ghana,GHA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,23.0
6734,Gibraltar,GIB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,
6735,Guinea,GIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,9.2
6736,"Gambia, The",GMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,18.2
6737,Guinea-Bissau,GNB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,6.1
6738,Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,21.3199999
6739,Greece,GRC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,66.83495949
6740,Grenada,GRD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,52.5
6741,Greenland,GRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,67.60044348
6742,Guatemala,GTM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,28.80594156
6743,Guam,GUM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,73.13999995
6744,Guyana,GUY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,34.0
6745,High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,79.43867762
6746,"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,84.94835296
6747,Honduras,HND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,27.1
6748,Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,10.55795136
6749,Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,69.84503592
6750,Haiti,HTI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,14.2
6751,Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,72.83473703
6752,IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,39.18590774
6753,IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,33.17308308
