,Country_Name,Country_Code,Indicator_Name,Indicator_Code,Year,InternetUsers,Percentage
15741,Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-58.5
15742,Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-72.47972844
15743,Caribbean small states,CSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15744,Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-61.67892362
15745,Curacao,CUW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15746,Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15747,Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-83.43358252
15748,Czechia,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-79.68816754
15749,Germany,DEU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-86.03711209
15750,Djibouti,DJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-57.0
15751,Dominica,DMA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15752,Denmark,DNK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-96.31920437
15753,Dominican Republic,DOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-73.82204836
15754,Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-48.03846808
15755,East Asia & Pacific (excluding high income),EAP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-54.73529561
15756,Early-demographic dividend,EAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-32.20463022
15757,East Asia & Pacific,EAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-58.51553839
15758,Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-71.6789529
15759,Europe & Central Asia,ECS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-77.92040674
15760,Ecuador,ECU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-56.5
15761,"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-45.92433677
15762,Euro area,EMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-81.98396015
15763,Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15764,Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-85.10723553
15765,Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-88.35700777
15766,Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-19.0
15767,European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-80.73837314
15768,Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-24.53025234
15769,Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-87.88996
15770,Fiji,FJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-67.9
15771,France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-81.04318678
15772,Faroe Islands,FRO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15773,"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15774,Gabon,GAB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-58.6
15775,United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-89.69200899
15776,Georgia,GEO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-61.7179082
15777,Ghana,GHA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-42.0
15778,Gibraltar,GIB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15779,Guinea,GIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-20.83002304
15780,"Gambia, The",GMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-31.6
15781,Guinea-Bissau,GNB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-14.7
15782,Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15783,Greece,GRC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-71.23837339
15784,Grenada,GRD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-54.1
15785,Greenland,GRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15786,Guatemala,GTM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-40.5
15787,Guam,GUM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15788,Guyana,GUY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15789,High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-86.12906287
15790,"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-89.50739533
15791,Honduras,HND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-35.0
15792,Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-19.19019931
15793,Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-74.29462599
15794,Haiti,HTI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-31.47362713
15795,Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-75.07436064
15796,IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-47.72956337
15797,IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-41.39934704
15798,IDA total,IDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-21.55450961
15799,IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-24.35513713
15800,Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-38.90463864
15801,IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-20.03386797
15802,Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15803,India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-19.08130004
15804,Not classified,INX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15805,Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-86.00014011
15806,"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-69.200565
15807,Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-42.3
15808,Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-98.01095399
15809,Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-82.73315696
15810,Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-73.38718292
15811,Jamaica,JAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-67.21451709
15812,Jordan,JOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-65.1
15813,Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-90.28
15814,Kazakhstan,KAZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-77.90391906
15815,Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-18.5
15816,Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-41.8
15817,Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15818,Kiribati,KIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-28.4
15819,St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15820,"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-95.02285958
15821,Kuwait,KWT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-98.59884959
15822,Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-63.70366012
15823,Lao PDR,LAO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-28.1
15824,Lebanon,LBN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-79.9
15825,Liberia,LBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-17.9
15826,Libya,LBY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15827,St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-47.3
15828,Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-64.43800537
15829,Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-18.47371007
15830,Low income,LIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-15.22662208
15831,Liechtenstein,LIE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15832,Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-25.0
15833,Lower middle income,LMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-29.08918395
15834,Low & middle income,LMY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-40.96529445
15835,Lesotho,LSO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-39.8
15836,Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-62.7491863
15837,Lithuania,LTU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-78.72258277
15838,Luxembourg,LUX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-96.06129871
15839,Latvia,LVA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-82.57717486
15840,"Macao SAR, China",MAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-82.79408961
15841,St. Martin (French part),MAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15842,Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-63.80386519
15843,Monaco,MCO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15844,Moldova,MDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15845,Madagascar,MDG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-14.0
15846,Maldives,MDV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-61.07
15847,Middle East & North Africa,MEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-60.44427625
15848,Mexico,MEX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-64.77263448
15849,Marshall Islands,MHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15850,Middle income,MIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-43.48347888
15851,North Macedonia,MKD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-78.16775519
15852,Mali,MLI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-20.4
15853,Malta,MLT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-80.65804429
15854,Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-27.7
15855,Middle East & North Africa (excluding high income),MNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-54.52802598
15856,Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-70.51710049
15857,Mongolia,MNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-46.13000188
15858,Northern Mariana Islands,MNP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15859,Mozambique,MOZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-9.9
15860,Mauritania,MRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-34.1
15861,Mauritius,MUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-57.5961697
15862,Malawi,MWI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-7.0
15863,Malaysia,MYS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-80.20104862
15864,North America,NAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-88.12410008
15865,Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-39.0
15866,New Caledonia,NCL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15867,Niger,NER,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,
15868,Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-30.9
15869,Nicaragua,NIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2018,Not Internet Users,-36.6
